Code;Name;Role;OVA;POT;Championship;Country;Team;ID;Height;Weight;Foot;Role2;Role3;LChampionship;LC'ship Code;LTeam
ITA;Petretta R.;TS;71;82;Swiss Super League;Switzerland;FC Basel 1893;237642;176;70;Left;;;;;
POR;Bruno Xadas;COC;74;83;Portuguese Liga ZON SAGRES;Portugal;SC Braga;237670;179;72;Left;AD;;;;
FRA;Konaté I.;DC;79;88;German 1. Bundesliga;Germany;RB Leipzig;237678;192;93;Right;;;;;
JPN;Kubo T.;ED;70;87;Spain Primera Division;Spain;RCD Mallorca;237681;173;67;Left;AT;;Spain Primera Division;Spain;Real Madrid
ENG;Foden P.;COC;76;90;English Premier League;England;Manchester City;237692;171;69;Left;CC;;;;
FRA;Sylla M.;ATT;66;82;French Ligue 1;France;AS Monaco;237708;181;70;Right;;;;;
ITA;Cutrone P.;ATT;77;87;English Premier League;England;Wolverhampton Wanderers;237715;183;78;Right;;;;;
ARG;Domínguez N.;CC;75;87;Argentina Primera Division;Argentina;Vélez Sarsfield;237819;179;73;Right;CDC;ADA;;;
JPN;Abe H.;AS;70;83;Spain Primera Division;Spain;FC Barcelona;237823;171;65;Right;AD;;;;
GNB;Mama Baldé;AD;73;81;French Ligue 1;France;Dijon FCO;237960;181;75;Right;ED;TD;;;
MEX;Lainez D.;ED;73;85;Spain Primera Division;Spain;Real Betis;237995;167;58;Left;ES;COC;;;
ROU;Niţă F.;POR;75;75;Czech First League;Czech;Sparta Praha;238033;184;76;Right;;;;;
NED;Malacia T.;TS;71;82;Holland Eredivisie;Netherlands;Feyenoord;238041;169;67;Left;;;;;
USA;Pomykal P.;COC;69;84;USA Major League Soccer;Usa;FC Dallas;238049;170;66;Left;CC;ED;;;
ITA;Zaniolo N.;COC;74;88;Italian Serie A;Italy;Roma;238067;190;79;Left;AD;CC;;;
GER;Richter M.;ED;73;82;German 1. Bundesliga;Germany;FC Augsburg;238068;176;74;Right;AD;ES;;;
ENG;Sterling D.;TD;65;81;English League Championship;England_2;Wigan Athletic;238071;180;72;Right;;;;;
GER;Löwen E.;CC;74;81;German 1. Bundesliga;Germany;Hertha BSC;238072;188;91;Right;CDC;DC;;;
ENG;James R.;TD;73;86;English Premier League;England;Chelsea;238074;182;82;Right;CDC;;;;
SRB;Milenković N.;DC;76;83;Italian Serie A;Italy;Fiorentina;238095;195;90;Right;TD;;;;
TUR;Demiral M.;DC;74;85;Italian Serie A;Italy;Juventus;238160;192;85;Right;;;;;
COL;Amaya A.;ED;62;82;Colombian Liga Postobon;Colombia;Atlético Huila;238182;170;61;Right;ATT;;;;
ISL;Sigurðsson A.;AT;71;83;Russian Premier League;Russia;PFC CSKA Moscow;238196;177;75;Right;CC;COC;;;
SEN;Diatta K.;AS;75;85;Belgian Jupiler Pro League;Belgium;Club Brugge KV;238227;175;69;Right;AD;ATT;;;
ROU;Coman F.;ES;71;81;Romanian Liga I;Romania;FCSB;238274;182;72;Right;AS;;;;
BRA;Wendel;CC;77;85;Portuguese Liga ZON SAGRES;Portugal;Sporting CP;238359;180;66;Right;;;;;
CRO;Pongračić M.;DC;74;82;Austrian Football Bundesliga;Austria;FC Red Bull Salzburg;238370;190;95;Right;;;;;
FRA;Owusu E.;CDC;72;81;Belgian Jupiler Pro League;Belgium;KAA Gent;238392;182;72;Right;CC;;;;
ENG;Brewster R.;ATT;64;84;English Premier League;England;Liverpool;238460;180;75;Right;;;;;
MLI;Haidara A.;CC;76;84;German 1. Bundesliga;Germany;RB Leipzig;238463;175;68;Right;ED;;;;
FRA;Zagadou D.;DC;79;86;German 1. Bundesliga;Germany;Borussia Dortmund;238476;196;90;Left;TS;;;;
SCO;Johnston M.;ES;68;81;Scottish Premiership;Scotland;Celtic;238505;176;66;Right;AT;ED;;;
NOR;Østigård L.;DC;61;81;German 2. Bundesliga;Germany_2;FC St. Pauli;238516;185;81;Right;;;English Premier League;England;Brighton & Hove Albion
VEN;Savarino J.;AD;73;82;USA Major League Soccer;Usa;Real Salt Lake;238555;169;66;Right;ED;;;;
SUI;Vargas R.;ED;70;85;German 1. Bundesliga;Germany;FC Augsburg;238581;174;68;Left;ES;;;;
POR;Pedro Neto;AT;66;83;English Premier League;England;Wolverhampton Wanderers;238616;172;62;Left;AD;;;;
BRA;Rodrigo Becão;DC;74;84;Italian Serie A;Italy;Udinese;238621;191;79;Right;;;;;
GER;Vasiliadis S.;CC;72;81;German 1. Bundesliga;Germany;SC Paderborn 07;238637;175;75;Right;CDC;COC;;;
USA;McKennie W.;CC;76;86;German 1. Bundesliga;Germany;FC Schalke 04;238744;185;84;Right;DC;COC;;;
BRA;Vinícius Júnior;AS;79;92;Spain Primera Division;Spain;Real Madrid;238794;176;73;Right;;;;;
BRA;Bruno Tabata;AD;75;84;Portuguese Liga ZON SAGRES;Portugal;Portimonense SC;238858;178;67;Left;AS;;;;
ITA;Pellegri P.;ATT;67;86;French Ligue 1;France;AS Monaco;238873;188;80;Right;;;;;
ENG;Harper R.;CC;68;81;English League Championship;England_2;West Bromwich Albion;238958;183;76;Right;CDC;;;;
NGA;Dennis E.;AD;75;83;Belgian Jupiler Pro League;Belgium;Club Brugge KV;239015;175;66;Right;AS;ATT;;;
SEN;Niane I.;ATT;69;82;French Ligue 1;France;FC Metz;239025;187;73;Right;AS;ES;;;
URU;Valverde F.;CC;77;85;Spain Primera Division;Spain;Real Madrid;239053;182;78;Right;ES;CDC;;;
FRA;Cozza N.;DC;69;85;French Ligue 1;France;Montpellier HSC;239136;178;72;Left;ASA;;;;
KOR;Jeong Woo Yeong;ED;66;81;German 1. Bundesliga;Germany;SC Freiburg;239138;179;69;Right;ES;;;;
URU;Gómez M.;ATT;80;85;Spain Primera Division;Spain;Valencia CF;239207;186;84;Right;;;;;
ESP;Cucurella;ES;75;84;Spain Primera Division;Spain;Getafe CF;239231;172;69;Left;TS;;Spain Primera Division;Spain;FC Barcelona
ESP;Oriol Busquets;CDC;67;82;Holland Eredivisie;Netherlands;FC Twente;239249;185;77;Right;CC;;Spain Primera Division;Spain;FC Barcelona
ESP;Abel Ruiz;ATT;68;84;Spain Primera Division;Spain;FC Barcelona;239250;182;73;Right;AS;;;;
GRE;Barkas V.;POR;75;78;Super League Greece;Greece;AEK Athens;239272;195;91;Left;;;;;
ARG;Martínez L.;DC;77;85;Holland Eredivisie;Netherlands;Ajax;239301;178;70;Left;TS;;;;
ESP;Óscar;COC;73;84;Spain Primera Division;Spain;CD Leganés;239335;174;68;Right;CC;;Spain Primera Division;Spain;Real Madrid
SRB;Maksimović N.;CC;78;84;Spain Primera Division;Spain;Getafe CF;239433;189;78;Right;CDC;;;;
FRA;Diallo I.;CDC;70;81;French Ligue 1;France;Stade Brestois 29;239452;179;68;Left;CC;;;;
BRA;Galeno;AS;77;84;Portuguese Liga ZON SAGRES;Portugal;SC Braga;239482;182;72;Right;;;;;
MEX;Macías J.;ATT;70;84;Mexican Liga MX;Mexico;Club León;239592;177;73;Right;;;Mexican Liga MX;Mexico;Guadalajara
ENG;Loader D.;ATT;63;81;English League Championship;England_2;Reading;239631;182;68;Right;COC;;;;
GER;Hack R.;AS;67;81;German 2. Bundesliga;Germany_2;1. FC Nürnberg;239637;176;69;Right;ATT;COC;;;
GNB;Alfa Semedo;CDC;75;81;English League Championship;England_2;Nottingham Forest;239641;189;82;Right;CC;DC;Portuguese Liga ZON SAGRES;Portugal;SL Benfica
POL;Żurkowski S.;CC;72;81;Italian Serie A;Italy;Fiorentina;239732;185;77;Right;;;;;
FRA;Cuisance M.;CC;72;84;German 1. Bundesliga;Germany;FC Bayern München;239744;181;74;Left;;;;;
KVX;Zhegrova E.;ED;68;81;Swiss Super League;Switzerland;FC Basel 1893;239763;181;66;Left;ES;;Belgian Jupiler Pro League;Belgium;KRC Genk
FRA;Soumaré B.;CC;74;87;French Ligue 1;France;LOSC Lille;239817;188;82;Right;CDC;;;;
POR;Rúben Dias;DC;80;86;Portuguese Liga ZON SAGRES;Portugal;SL Benfica;239818;186;82;Right;;;;;
ARG;Mac Allister A.;COC;76;86;Argentina Primera Division;Argentina;Boca Juniors;239837;176;70;Right;CC;ES;;;
ITA;Antonucci M.;ES;67;83;Italian Serie A;Italy;Roma;239838;181;76;Right;ED;;;;
BRA;Pablo Santos;DC;76;79;Portuguese Liga ZON SAGRES;Portugal;SC Braga;239872;188;83;Left;;;;;
TUR;Kabak O.;DC;74;85;German 1. Bundesliga;Germany;FC Schalke 04;239890;186;80;Right;;;;;
TUR;Akgün Y.;ED;64;81;Turkish Super Lig;Turkey;Galatasaray SK;239892;173;65;Left;ATT;AD;;;
BRA;Léo Jabá;ED;73;83;Super League Greece;Greece;PAOK;239953;178;72;Right;ES;;;;
NED;Boadu M.;ATT;70;86;Holland Eredivisie;Netherlands;AZ Alkmaar;239956;180;65;Right;;;;;
BRA;Paulinho;ED;71;86;German 1. Bundesliga;Germany;Bayer 04 Leverkusen;239970;177;77;Right;;;;;
ROU;Man D.;ED;72;84;Romanian Liga I;Romania;FCSB;239978;183;82;Left;AD;;;;
GER;Arp J.;ATT;67;85;German 1. Bundesliga;Germany;FC Bayern München;239981;184;78;Right;ES;ED;;;
DEN;Olsen A.;AD;72;83;Italian Serie A;Italy;Bologna;240017;188;75;Left;ATT;COC;;;
ENG;Aarons M.;TD;72;85;English Premier League;England;Norwich City;240060;178;73;Right;;;;;
ENG;Downes F.;CC;66;81;English League One;England_3;Ipswich Town;240097;172;70;Right;;;;;
SUI;Rüegg K.;TD;72;82;Swiss Super League;Switzerland;FC Zürich;240099;173;77;Right;CDC;;;;
GER;Plogmann L.;POR;63;81;German 1. Bundesliga;Germany;SV Werder Bremen;240123;188;78;Right;;;;;
BRA;Éder Militão;DC;81;88;Spain Primera Division;Spain;Real Madrid;240130;186;78;Right;TD;;;;
CMR;Malong K.;CDC;75;80;German 1. Bundesliga;Germany;1. FSV Mainz 05;240190;180;79;Right;CC;;;;
ESP;Nacho Méndez;CC;69;81;Spanish Segunda Division;Spain_2;Real Sporting de Gijón;240201;179;77;Left;CDC;;;;
ITA;Capone C.;AS;66;81;Italian Serie B;Italy_2;Perugia;240215;183;75;Right;COC;;Italian Serie A;Italy;Atalanta
SUI;Toma B.;CC;69;83;Swiss Super League;Switzerland;FC Sion;240241;174;65;Right;CDC;;;;
BRA;Matheus Cunha;ATT;74;85;German 1. Bundesliga;Germany;RB Leipzig;240243;183;76;Right;COC;;;;
ENG;Smith Rowe E.;AS;65;83;English Premier League;England;Arsenal;240273;182;64;Right;AD;COC;;;
ESP;Calero;DC;78;84;Spain Primera Division;Spain;RCD Espanyol;240289;183;71;Right;;;;;
BRA;Cláudio Falcão;CDC;75;79;Portuguese Liga ZON SAGRES;Portugal;CD Aves;240316;185;75;Right;CC;;;;
SVN;Celar Z.;ATT;65;81;Italian Serie B;Italy_2;Cittadella;240317;186;80;Right;;;Italian Serie A;Italy;Roma
ENG;Medley Z.;DC;63;81;English Premier League;England;Arsenal;240334;195;75;Left;TS;;;;
PAR;Alderete O.;DC;72;82;Swiss Super League;Switzerland;FC Basel 1893;240359;188;77;Left;TS;;;;
SCO;Porteous R.;DC;67;81;Scottish Premiership;Scotland;Hibernian;240439;185;68;Right;;;;;
ITA;Candellone L.;ATT;68;81;Italian Serie B;Italy_2;Pordenone;240475;186;80;Right;AS;;Italian Serie A;Italy;Torino
GRE;Paschalakis A.;POR;77;78;Super League Greece;Greece;PAOK;240493;197;92;Right;;;;;
ENG;Gomes A.;COC;68;86;English Premier League;England;Manchester United;240507;169;61;Right;CC;AS;;;
ESP;Obama;ATT;62;82;Spain Primera Division;Spain;RC Celta;240559;170;68;Right;ES;;;;
ESP;Miguel;ATT;66;82;Spain Primera Division;Spain;Real Valladolid CF;240589;180;77;Right;;;;;
ESP;Carles Pérez;ED;67;82;Spain Primera Division;Spain;FC Barcelona;240654;172;65;Left;AD;;;;
MAR;Kiyine S.;CC;69;82;Italian Serie B;Italy_2;US Salernitana 1919;240658;182;75;Right;ED;;Italian Serie A;Italy;Lazio
ITA;Vignato E.;COC;65;81;Italian Serie B;Italy_2;Chievo Verona;240661;175;68;Right;;;;;
NED;Koopmeiners T.;CDC;76;84;Holland Eredivisie;Netherlands;AZ Alkmaar;240679;183;77;Left;CC;DC;;;
NED;Reis L.;CDC;70;83;Spain Primera Division;Spain;FC Barcelona;240683;178;75;Right;CC;;;;
ARG;González N.;ATT;72;83;German 2. Bundesliga;Germany_2;VfB Stuttgart;240690;180;72;Left;ES;;;;
URU;De la Cruz N.;COC;73;82;Argentina Primera Division;Argentina;River Plate;240699;167;65;Right;ED;;;;
GER;Baku R.;CC;69;82;German 1. Bundesliga;Germany;1. FSV Mainz 05;240709;176;72;Right;CDC;;;;
URU;Olivera M.;TS;74;83;Spain Primera Division;Spain;Getafe CF;240716;184;78;Left;ES;;;;
ENG;Hudson-Odoi C.;AD;74;88;English Premier League;England;Chelsea;240740;177;75;Right;AS;;;;
FRA;Gouiri A.;ATT;68;86;French Ligue 1;France;Olympique Lyonnais;240753;180;72;Right;;;;;
ALG;Atal Y.;TD;77;86;French Ligue 1;France;OGC Nice;240754;176;70;Right;ADA;ED;;;
CIV;Traorè H.;COC;70;86;Italian Serie A;Italy;Sassuolo;240787;172;65;Right;CC;;Italian Serie B;Italy_2;Empoli
ARG;Roffo M.;POR;62;82;Argentina Primera Division;Argentina;Boca Juniors;240796;183;80;Right;;;;;
ESP;Francis;ED;74;82;Spain Primera Division;Spain;Real Betis;240898;175;78;Right;ADA;TD;;;
ESP;Unai Núñez;DC;76;83;Spain Primera Division;Spain;Athletic Club de Bilbao;240900;186;81;Right;;;;;
ESP;Miranda;TS;67;82;Spain Primera Division;Spain;FC Barcelona;240915;185;76;Left;DC;;;;
FRA;Pintor L.;ATT;64;83;French Ligue 2;France_2;ESTAC Troyes;240941;179;66;Right;AS;;French Ligue 1;France;Olympique Lyonnais
ARG;Melluso M.;TS;69;81;Argentina Primera Division;Argentina;Gimnasia y Esgrima La Plata;240956;170;63;Left;;;;;
ARG;Carranza J.;ATT;67;85;Argentina Primera Division;Argentina;Club Atlético Banfield;240969;182;75;Right;;;;;
ARG;Payero M.;CC;64;81;Argentina Primera Division;Argentina;Club Atlético Talleres;240970;182;78;Right;;;Argentina Primera Division;Argentina;Club Atlético Banfield
URU;Saracchi M.;TS;75;82;German 1. Bundesliga;Germany;RB Leipzig;240976;172;69;Left;;;;;
ENG;Skipp O.;CDC;67;86;English Premier League;England;Tottenham Hotspur;241042;175;70;Right;CC;;;;
COL;Díaz L.;ES;75;86;Portuguese Liga ZON SAGRES;Portugal;FC Porto;241084;180;73;Right;;;;;
CRO;Vlašić N.;COC;77;85;Russian Premier League;Russia;PFC CSKA Moscow;241095;178;79;Right;ES;;;;
ITA;Tonali S.;CDC;75;89;Italian Serie A;Italy;Brescia;241096;181;79;Right;CC;;;;
BEL;Vanheusden Z.;DC;74;85;Belgian Jupiler Pro League;Belgium;Standard de Liège;241103;186;82;Right;;;;;
CMR;Ganago I.;ATT;71;81;French Ligue 1;France;OGC Nice;241130;176;78;Right;AS;;;;
GEO;Chakvetadze G.;ES;74;86;Belgian Jupiler Pro League;Belgium;KAA Gent;241168;178;75;Right;COC;;;;
RSA;Foster L.;ATT;65;83;French Ligue 1;France;AS Monaco;241173;185;75;Right;COC;;;;
ESP;Junior Firpo;TS;79;85;Spain Primera Division;Spain;FC Barcelona;241184;184;78;Left;ES;ASA;;;
ZAM;Daka P.;ATT;71;82;Austrian Football Bundesliga;Austria;FC Red Bull Salzburg;241202;183;71;Right;;;;;
FRA;Geubbels W.;ATT;64;84;French Ligue 1;France;AS Monaco;241266;185;72;Right;;;;;
SCO;Cochrane H.;CC;64;84;Scottish Premiership;Scotland;Heart of Midlothian;241363;178;62;Right;CDC;COC;;;
MKD;Elmas E.;CC;71;84;Italian Serie A;Italy;Napoli;241390;184;74;Right;COC;;;;
FRA;Dabo A.;ES;63;84;French Ligue 1;France;FC Nantes;241403;181;74;Left;CC;;;;
ENG;Bird M.;CC;60;82;English League Championship;England_2;Derby County;241419;183;68;Left;TS;;;;
ESP;Ferrán Torres;ED;75;85;Spain Primera Division;Spain;Valencia CF;241461;180;72;Right;;;;;
ESP;Pau Torres;DC;73;81;Spain Primera Division;Spain;Villarreal CF;241464;191;80;Left;;;;;
FRA;Koundé J.;DC;76;86;Spain Primera Division;Spain;Sevilla FC;241486;180;75;Right;;;;;
COL;Ferreira J.;ATT;66;83;USA Major League Soccer;Usa;FC Dallas;241487;173;64;Right;AD;;;;
ESP;Nolaskoain;DC;70;81;Spanish Segunda Division;Spain_2;Deportivo de La Coruña;241489;186;80;Right;CDC;COC;Spain Primera Division;Spain;Athletic Club de Bilbao
USA;Weah T.;ATT;69;84;French Ligue 1;France;LOSC Lille;241496;185;66;Right;ES;;;;
FRA;Dagba C.;TD;72;83;French Ligue 1;France;Paris Saint-Germain;241497;170;62;Right;;;;;
AUS;Italiano J.;ES;61;82;German 1. Bundesliga;Germany;Borussia Mönchengladbach;241552;177;68;Right;;;;;
ARG;Ferreira C.;CC;70;86;Argentina Primera Division;Argentina;River Plate;241568;175;69;Right;COC;;;;
ARG;Belmonte T.;CC;70;81;Argentina Primera Division;Argentina;Club Atlético Lanús;241607;178;68;Right;CDC;;;;
BRA;Rogério;TS;70;83;Italian Serie A;Italy;Sassuolo;241629;178;70;Left;ES;;;;
FRA;Tchouaméni A.;CC;70;84;French Ligue 1;France;FC Girondins de Bordeaux;241637;185;80;Right;;;;;
CRO;Livaković D.;POR;80;86;Croatian First Football League;Croatia;Dinamo Zagreb;241671;187;79;Right;;;;;
ESP;Manu Vallejo;ATT;75;86;Spain Primera Division;Spain;Valencia CF;241686;167;72;Right;COC;ES;;;
FRA;Sagnan M.;DC;68;81;Spain Primera Division;Spain;Real Sociedad;241708;187;77;Left;;;;;
POR;Rafael Leão;ATT;75;86;Italian Serie A;Italy;Milan;241721;188;81;Right;;;;;
SRB;Rajkovic P.;POR;73;82;French Ligue 1;France;Stade de Reims;241727;192;89;Right;;;;;
NGA;Nwakaeme A.;ES;76;76;Turkish Super Lig;Turkey;Trabzonspor;241771;185;80;Right;;;;;
USA;Parks K.;CC;70;81;USA Major League Soccer;Usa;New York City FC;241783;191;81;Right;CDC;;Portuguese Liga ZON SAGRES;Portugal;SL Benfica
ESP;Chumi;DC;65;82;Spain Primera Division;Spain;FC Barcelona;241810;186;78;Right;;;;;
ESP;Sergio Gómez;COC;68;85;Spanish Segunda Division;Spain_2;SD Huesca;241811;171;68;Left;CC;ES;German 1. Bundesliga;Germany;Borussia Dortmund
ESP;Martín;TD;75;80;Spain Primera Division;Spain;Deportivo Alavés;241827;178;69;Right;;;;;
FRA;Diaby M.;ES;74;85;German 1. Bundesliga;Germany;Bayer 04 Leverkusen;241852;170;65;Left;;;;;
NED;Schuurs P.;DC;72;83;Holland Eredivisie;Netherlands;Ajax;241854;193;79;Right;;;;;
ESP;Manu Morlanes;CC;72;82;Spain Primera Division;Spain;Villarreal CF;241856;178;75;Right;;;;;
URU;Rossi D.;AS;73;83;USA Major League Soccer;Usa;Los Angeles FC;241907;170;68;Right;ATT;AD;;;
BEL;Sambi Lokonga A.;CC;67;81;Belgian Jupiler Pro League;Belgium;RSC Anderlecht;241928;183;73;Right;;;;;
ARG;Moyano F.;CC;68;81;Argentina Primera Division;Argentina;Argentinos Juniors;241931;171;72;Right;CDC;;Argentina Primera Division;Argentina;San Lorenzo de Almagro
FRA;Nsoki S.;TS;68;82;French Ligue 1;France;Paris Saint-Germain;241941;185;78;Left;DC;;;;
BEL;Amuzu F.;AS;70;84;Belgian Jupiler Pro League;Belgium;RSC Anderlecht;241947;170;66;Right;;;;;
POR;Tiago Sá;POR;75;83;Portuguese Liga ZON SAGRES;Portugal;SC Braga;241976;185;78;Right;;;;;
GRE;Mavropanos K.;DC;70;82;English Premier League;England;Arsenal;242000;194;88;Right;;;;;
USA;Sargent J.;ATT;67;84;German 1. Bundesliga;Germany;SV Werder Bremen;242075;185;79;Right;AD;;;;
CRO;Bistrović K.;CDC;70;82;Russian Premier League;Russia;PFC CSKA Moscow;242079;183;75;Right;CC;;;;
ARG;Almendra A.;CC;69;85;Argentina Primera Division;Argentina;Boca Juniors;242081;182;76;Right;CDC;;;;
ENG;Amaechi X.;AD;59;81;German 2. Bundesliga;Germany_2;Hamburger SV;242119;179;75;Left;AS;;;;
NOR;Evjen H.;AD;68;83;Norwegian Eliteserien;Norway;FK Bodø/Glimt;242162;180;70;Left;;;;;
ESP;Luis Milla;CDC;75;81;Spanish Segunda Division;Spain_2;CD Tenerife;242201;175;67;Right;CC;;;;
CIV;Kouan C.;CC;68;82;Italian Serie B;Italy_2;Perugia;242204;178;74;Right;;;;;
USA;Sands J.;CDC;66;86;USA Major League Soccer;Usa;New York City FC;242214;180;73;Right;DC;;;;
POR;Ferro;DC;78;87;Portuguese Liga ZON SAGRES;Portugal;SL Benfica;242236;192;78;Right;;;;;
FRA;Solet O.;DC;66;84;French Ligue 1;France;Olympique Lyonnais;242238;192;81;Right;;;;;
COL;Campuzano J.;CDC;70;81;Argentina Primera Division;Argentina;Boca Juniors;242267;175;75;Right;CC;;;;
SCO;Ferguson L.;CC;69;84;Scottish Premiership;Scotland;Aberdeen;242280;180;75;Right;CDC;COC;;;
ARG;Ortega F.;TS;68;82;Argentina Primera Division;Argentina;Vélez Sarsfield;242287;177;75;Left;;;;;
USA;Lindsey J.;TS;62;81;USA Major League Soccer;Usa;Sporting Kansas City;242334;173;70;Right;TD;;;;
ARG;Lódico G.;CC;69;81;Argentina Primera Division;Argentina;Club Atlético Lanús;242342;162;63;Right;COC;;;;
ARG;Thaller N.;DC;65;81;Argentina Primera Division;Argentina;Club Atlético Lanús;242343;185;80;Right;;;;;
ESP;Loren;ATT;80;84;Spain Primera Division;Spain;Real Betis;242348;188;82;Right;;;;;
GAM;Barrow M.;ATT;69;85;Italian Serie A;Italy;Atalanta;242374;183;77;Right;;;;;
POR;Stephen Eustáquio;CDC;73;84;Mexican Liga MX;Mexico;Cruz Azul;242380;178;68;Right;CC;;;;
NZL;Cacace L.;TS;67;81;Australian Hyundai A-League;Australia;Wellington Phoenix;242429;184;72;Left;ASA;;;;
GER;Akono C.;ATT;64;82;German 1. Bundesliga;Germany;1. FSV Mainz 05;242433;190;78;Left;AT;;;;
ENG;Jones C.;CC;61;82;English Premier League;England;Liverpool;242434;182;68;Right;COC;ES;;;
POR;João Félix;AT;80;93;Spain Primera Division;Spain;Atlético Madrid;242444;181;70;Right;ATT;;;;
NED;van den Berg S.;DC;66;84;English Premier League;England;Liverpool;242453;194;78;Right;;;;;
NED;Gakpo C.;AD;72;83;Holland Eredivisie;Netherlands;PSV;242516;187;76;Right;AS;;;;
SUI;Okafor N.;ED;68;84;Swiss Super League;Switzerland;FC Basel 1893;242530;185;85;Right;ES;;;;
COL;Cásseres Jr C.;CC;65;81;USA Major League Soccer;Usa;New York Red Bulls;242534;175;68;Right;CDC;COC;;;
ENG;Ferguson N.;DC;63;81;English League Championship;England_2;West Bromwich Albion;242572;181;70;Right;TD;;;;
COL;Caicedo D.;ED;64;84;Colombian Liga Postobon;Colombia;Deportivo Cali;242573;166;65;Right;;;;;
FRA;Badiashile B.;DC;68;85;French Ligue 1;France;AS Monaco;242578;192;77;Left;;;;;
GER;Vagnoman J.;TS;65;84;German 2. Bundesliga;Germany_2;Hamburger SV;242602;187;86;Right;ES;TD;;;
MLI;Doucouré C.;CDC;67;81;French Ligue 2;France_2;Racing Club de Lens;242619;180;73;Right;;;;;
FRA;Aït-Nouri R.;TS;64;82;French Ligue 1;France;Angers SCO;242641;179;70;Left;;;;;
COL;Carbonero J.;ES;65;83;Colombian Liga Postobon;Colombia;Once Caldas;242654;170;75;Right;ED;;;;
GER;Beyer J.;TD;67;83;German 1. Bundesliga;Germany;Borussia Mönchengladbach;242660;187;80;Right;DC;;;;
BEL;Bornauw S.;DC;70;81;German 1. Bundesliga;Germany;1. FC Köln;242663;191;88;Right;;;;;
BEL;Saelemaekers A.;ED;71;81;Belgian Jupiler Pro League;Belgium;RSC Anderlecht;242664;176;66;Right;TD;;;;
GER;Yeboah J.;ES;63;83;German 1. Bundesliga;Germany;VfL Wolfsburg;242755;170;66;Left;ATT;;;;
ESP;Riqui Puig;CC;71;87;Spain Primera Division;Spain;FC Barcelona;242816;169;56;Right;;;;;
MEX;Alvarez E.;COC;60;81;USA Major League Soccer;Usa;LA Galaxy;242856;173;68;Left;AT;;;;
BEL;Vandevoordt M.;POR;63;83;Belgian Jupiler Pro League;Belgium;KRC Genk;242879;187;71;Right;;;;;
ENG;Clarke J.;ED;67;84;English League Championship;England_2;Leeds United;242908;181;74;Right;ES;;English Premier League;England;Tottenham Hotspur
JPN;Nakamura K.;AS;63;81;Holland Eredivisie;Netherlands;FC Twente;242914;180;75;Right;COC;;Japanese J. League Division 1;Japan;Gamba Osaka
SCO;Hornby F.;ATT;62;81;English Premier League;England;Everton;242965;188;77;Right;;;;;
GER;Maina L.;ES;70;83;German 2. Bundesliga;Germany_2;Hannover 96;242997;173;70;Right;ED;;;;
CZE;Masopust L.;ED;75;76;Czech First League;Czech;SK Slavia Praha;243007;179;76;Right;ATT;ES;;;
FRA;Mbeumo B.;AD;71;83;English League Championship;England_2;Brentford;243014;171;75;Left;ATT;ED;;;
ESP;Alberto Soro;ED;68;82;Spanish Segunda Division;Spain_2;Real Zaragoza;243016;173;63;Left;COC;;Spain Primera Division;Spain;Real Madrid
ROU;Băluţă T.;CDC;72;83;English Premier League;England;Brighton & Hove Albion;243019;191;80;Right;DC;;;;
